Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Lionel Messi 36,  AM(CR),FW",170,72,28(4),2644,46,12,1,-,5.1,85.2,0.2,19,8.83,Barcelona,2012/2013
"Cesc Fàbregas 36,  M(CL),FW",180,77,30(2),2325,11,11,7,-,1.6,88.6,0.5,2,7.45,Barcelona,2012/2013
"Andrés Iniesta 39,  M(CL)",171,68,24(7),2096,3,16,4,-,1.1,90.5,-,3,7.41,Barcelona,2012/2013
"Sergio Busquets 35,  DMC",189,74,25(6),2250,1,2,9,-,-,92.2,1.5,1,7.22,Barcelona,2012/2013
"Adriano 39,  D(CLR),M(L)",172,75,18(5),1444,5,1,3,-,0.7,90.6,1.1,1,7.2,Barcelona,2012/2013
"Jordi Alba 34,  D(L),M(L)",170,68,27(2),2500,2,5,3,-,0.2,89.5,0.8,-,7.18,Barcelona,2012/2013
"Xavi 44,  DMC",170,68,24(6),2197,5,8,-,-,1.1,94.8,0.1,-,7.18,Barcelona,2012/2013
"Dani Alves 40,  D(R),M(CR)",172,70,26(4),2272,-,6,2,-,0.8,86.1,0.8,2,7.16,Barcelona,2012/2013
"Pedro 36,  M(CLR),FW",169,65,23(5),2078,7,6,3,-,1.5,90.1,0.2,1,7.16,Barcelona,2012/2013
"Alexandre Song 36,  M(C)",185,74,17(3),1537,1,-,3,-,0.2,92.7,1.7,-,7.14,Barcelona,2012/2013
"Thiago Alcântara 32,  M(C)",174,70,15(12),1416,2,4,4,-,0.6,91.8,0.7,2,7.14,Barcelona,2012/2013
"Gerard Piqué 37,  D(C)",194,85,27(1),2403,2,-,4,1,0.5,91.1,1.6,-,7.11,Barcelona,2012/2013
"Cristian Tello 32,  M(LR)",178,65,12(10),1176,7,4,-,-,1.5,84.8,0.1,1,7.06,Barcelona,2012/2013
"Alexis Sánchez 35,  M(CLR),FW",169,62,18(11),1707,8,9,4,-,1.1,80.5,0.6,1,7.04,Barcelona,2012/2013
"Martín Montoya 32,  D(LR),M(R)",175,73,11(4),1148,1,2,-,-,0.3,91.5,1,-,7.04,Barcelona,2012/2013
"Carles Puyol 45,  D(C)",178,80,12(1),971,1,-,3,-,0.2,93.7,1.9,-,6.92,Barcelona,2012/2013
"Javier Mascherano 39,  D(C),M(C)",174,73,21(4),1931,-,-,2,1,0.1,90.1,1.3,-,6.84,Barcelona,2012/2013
"Pinto 48,  GK",185,82,7,630,-,-,1,-,-,84.8,0.3,-,6.79,Barcelona,2012/2013
"David Villa 42,  AM(L),FW",175,69,17(11),1425,10,5,1,-,1.6,83,0.1,-,6.76,Barcelona,2012/2013
"Marc Bartra 33,  D(CR),DMC",184,70,3(5),394,-,-,1,-,0.1,88.4,1.3,-,6.72,Barcelona,2012/2013
"Víctor Valdés 42,  GK",183,78,31,2790,-,-,1,1,-,63,0.2,-,6.54,Barcelona,2012/2013
"Eric Abidal 44,  D(C)",186,75,2(3),184,-,-,-,-,-,92.5,0.6,-,6.48,Barcelona,2012/2013
"Jonathan dos Santos 33,  M(CR)",172,74,0(3),59,-,-,-,-,0.3,97.3,0.3,-,6.37,Barcelona,2012/2013
"Sergi Roberto 32,  D(R),M(CR)",178,68,0(1),9,-,-,-,-,-,70,-,-,6.32,Barcelona,2012/2013
"Gerard Deulofeu 30,  AM(CLR),FW",177,73,0(1),25,-,-,-,-,-,90.9,-,-,6.21,Barcelona,2012/2013
"Jesús 35,  GK",190,87,1,90,-,-,-,-,-,48.8,-,-,8.37,Real Madrid,2012/2013
"Cristiano Ronaldo 39,  M(L),FW",187,83,30(4),2721,34,10,9,-,6.9,76.7,1.6,11,8.15,Real Madrid,2012/2013
"Casemiro 32,  DMC",185,84,1,90,-,-,-,-,2,87.2,3,-,7.51,Real Madrid,2012/2013
"Sergio Ramos 37,  D(CR)",184,82,26,2268,4,-,8,1,1.4,84.6,3.5,-,7.45,Real Madrid,2012/2013
"Mesut Özil 35,  M(CLR)",180,76,23(9),2042,9,13,5,-,0.9,84.2,0.2,1,7.39,Real Madrid,2012/2013
"Xabi Alonso 42,  M(C)",183,80,22(6),2147,-,5,11,-,0.4,83.1,2.1,2,7.31,Real Madrid,2012/2013
"Fábio Coentrão 36,  D(L),M(LR)",178,66,17,1471,1,1,2,1,0.3,83.6,0.9,2,7.31,Real Madrid,2012/2013
"Gonzalo Higuaín 36,  FW",186,89,19(9),1741,16,5,3,1,2,74.8,0.9,3,7.24,Real Madrid,2012/2013
"Luka Modric 38,  M(C)",172,66,25(8),2189,3,3,7,-,1,87.6,0.4,1,7.19,Real Madrid,2012/2013
"Karim Benzema 36,  FW",185,81,19(11),1791,11,11,-,-,2.1,79.1,0.9,1,7.18,Real Madrid,2012/2013
"Raúl Albiol 38,  D(C)",187,74,14(4),1378,1,-,6,-,0.5,79.3,1.9,-,7.07,Real Madrid,2012/2013
"Pepe 41,  D(C)",188,81,26(2),2345,1,1,7,-,0.7,78.1,1.9,-,7.04,Real Madrid,2012/2013
"Álvaro Arbeloa 41,  D(LR)",184,79,25(1),2081,-,2,6,-,0.2,86.6,1.6,1,7.03,Real Madrid,2012/2013
"Marcelo 35,  D(L),M(L)",173,72,13(1),1070,-,-,2,-,0.9,82.6,0.6,-,7.02,Real Madrid,2012/2013
"Michael Essien 41,  D(R),DMC",183,78,19(2),1693,2,-,4,-,0.5,88.5,1,1,6.98,Real Madrid,2012/2013
"Nacho 34,  D(CLR)",180,76,6(3),556,-,-,1,-,0.2,85,1.6,-,6.94,Real Madrid,2012/2013
"Raphaël Varane 30,  D(C)",191,81,12(3),1121,-,-,-,-,0.7,85.8,2.4,1,6.92,Real Madrid,2012/2013
"Ángel Di María 36,  M(CLR),FW",180,75,22(10),1985,7,6,3,1,1.9,71.8,-,1,6.92,Real Madrid,2012/2013
"Sami Khedira 36,  M(C)",189,90,19(6),1744,3,2,5,-,0.8,81.7,1,-,6.85,Real Madrid,2012/2013
"Ricardo Carvalho 45,  D(C)",183,79,9,810,-,1,2,-,0.7,85.4,1.6,-,6.83,Real Madrid,2012/2013
"Diego López 42,  GK",196,89,16,1440,-,-,-,-,-,57.8,0.3,-,6.82,Real Madrid,2012/2013
"Kaká 41,  M(CL),FW",186,78,12(7),973,3,4,1,1,1.3,85.8,0.3,-,6.74,Real Madrid,2012/2013
"Álvaro Morata 31,  AM(L),FW",190,84,5(7),399,2,1,3,-,1,63.3,1.7,1,6.68,Real Madrid,2012/2013
"Fabinho 30,  D(CR),DMC",188,78,0(1),14,-,1,-,-,-,94.1,-,-,6.62,Real Madrid,2012/2013
"Iker Casillas 42,  GK",185,84,18(1),1702,-,-,1,-,-,58.6,0.1,-,6.58,Real Madrid,2012/2013
"José Callejón 37,  M(LR),FW",178,73,15(15),1405,3,3,1,-,1.5,84.6,0.3,-,6.55,Real Madrid,2012/2013
"Lassana Diarra 39,  M(C)",173,73,2,121,-,-,-,-,-,89,-,-,6.43,Real Madrid,2012/2013
"Antonio Adán 36,  GK",190,86,3,186,-,-,-,1,-,68.6,-,-,6.22,Real Madrid,2012/2013
"Omar Mascarell 31,  D(C),DMC",181,76,0(1),9,-,-,-,-,-,83.3,1,-,6.15,Real Madrid,2012/2013
"Diego Llorente 30,  D(C),DMC",186,75,0(1),5,-,-,-,-,-,100,-,-,6.11,Real Madrid,2012/2013
"José Rodríguez 29,  D(C),M(CR)",180,72,0(1),1,-,-,-,-,-,-,-,-,6,Real Madrid,2012/2013
"Jorge Pulido 32,  D(CR)",186,72,1,90,-,-,-,-,-,66.7,4,-,7.62,Atletico Madrid,2012/2013
"Domingo Cisma 42,  D(L)",183,79,2,166,-,-,1,-,-,81.2,1,-,7.39,Atletico Madrid,2012/2013
"Diego Godín 38,  D(C)",187,78,35,3107,1,2,9,1,0.9,78.6,2.9,6,7.33,Atletico Madrid,2012/2013
"Koke 32,  M(CLR)",176,77,29(4),2519,3,9,5,-,1.4,81,0.4,4,7.32,Atletico Madrid,2012/2013
"Gabi 40,  M(C)",180,74,34(1),2884,-,3,10,1,0.6,78.6,0.9,3,7.28,Atletico Madrid,2012/2013
"Filipe Luís 38,  D(L)",181,77,32,2802,1,2,7,-,0.7,80.9,0.9,-,7.27,Atletico Madrid,2012/2013
"Radamel Falcao 38,  FW",177,72,34,2908,28,1,7,-,3.6,79.9,2.2,3,7.25,Atletico Madrid,2012/2013
"Arda Turan 37,  AM(CLR)",177,76,26(6),2175,5,4,7,-,1.3,84.2,0.4,1,7.07,Atletico Madrid,2012/2013
"Mario Suárez 37,  D(C),M(C)",188,80,23(6),2002,1,1,8,2,0.5,79.8,2.2,1,7.06,Atletico Madrid,2012/2013
"Miranda 39,  D(C)",186,78,35,3146,2,2,9,1,0.6,70.3,1.9,-,7.04,Atletico Madrid,2012/2013
"Diego Costa 35,  FW",188,83,24(7),2061,10,7,11,-,1.6,75,1.6,3,6.98,Atletico Madrid,2012/2013
"Javier Manquillo 29,  D(LR),M(R)",178,76,2(1),196,-,1,-,-,-,70.7,0.3,-,6.97,Atletico Madrid,2012/2013
"Tiago 42,  M(C)",184,75,14(8),1374,2,-,5,-,0.7,81.5,1.6,1,6.93,Atletico Madrid,2012/2013
"Juanfran 39,  D(R)",181,71,35,3150,1,3,5,-,0.2,77.7,0.7,-,6.84,Atletico Madrid,2012/2013
"Thibaut Courtois 31,  GK",200,96,37,3330,-,-,2,-,-,47,0.2,1,6.83,Atletico Madrid,2012/2013
"Cata Díaz 44,  D(C)",182,74,7(2),720,-,-,2,-,0.2,81.9,1.1,-,6.8,Atletico Madrid,2012/2013
"Raúl García 37,  M(CLR),FW",184,83,13(17),1288,5,2,4,-,1.6,60.4,2.9,1,6.76,Atletico Madrid,2012/2013
"Daniel Aquino 33,  Forward",178,68,0(1),1,-,1,-,-,-,80,-,-,6.71,Atletico Madrid,2012/2013
"Silvio 36,  D(LR)",178,72,1,75,-,-,-,-,-,79.5,1,-,6.67,Atletico Madrid,2012/2013
"Emiliano Insúa 35,  D(CL),M(L)",180,79,2(1),198,-,1,1,-,0.7,86.5,1,-,6.67,Atletico Madrid,2012/2013
"Cristian Rodríguez 38,  AM(CL)",177,92,12(21),1329,1,1,2,-,1.2,78.1,0.7,-,6.6,Atletico Madrid,2012/2013
"Emre 43,  M(C)",169,68,4(3),270,-,1,1,-,0.1,85.1,0.6,1,6.6,Atletico Madrid,2012/2013
"Adrián López 36,  M(CLR),FW",183,73,15(17),1508,3,1,-,-,0.7,74.9,1.3,-,6.47,Atletico Madrid,2012/2013
"Kader 32,  Defender",183,78,0(1),16,-,-,-,-,1,71.4,-,-,6.4,Atletico Madrid,2012/2013
"Óliver Torres 29,  M(CLR)",178,70,0(8),171,-,-,-,-,0.3,84.8,-,-,6.37,Atletico Madrid,2012/2013
"Saúl Ñíguez 29,  D(CL),M(CLR)",184,76,0(2),10,-,-,-,-,-,100,-,-,6,Atletico Madrid,2012/2013
"Sergio Asenjo 34,  GK",189,87,1,90,-,-,-,-,-,85.7,-,-,5.56,Atletico Madrid,2012/2013
"Carlos Martínez 37,  D(R)",189,79,29,2589,1,4,4,-,0.3,76.4,1.9,6,7.59,Real Sociedad,2012/2013
"Carlos Vela 35,  M(CLR),FW",177,77,32(3),2715,14,9,10,-,2.9,77.5,0.6,3,7.4,Real Sociedad,2012/2013
"Asier Illarramendi 34,  M(C)",179,75,32,2717,-,2,11,-,0.8,80.7,1.5,1,7.25,Real Sociedad,2012/2013
"Antoine Griezmann 32,  AM(CLR),FW",176,73,32(2),2859,10,3,8,-,2.7,80.7,0.9,4,7.12,Real Sociedad,2012/2013
"Xabi Prieto 40,  M(CLR)",187,76,33(2),2856,9,3,2,-,1.1,80.8,2.7,1,7.09,Real Sociedad,2012/2013
"Alberto de la Bella 38,  D(L)",182,79,36,3209,3,2,7,-,0.6,79.9,1.3,1,7.07,Real Sociedad,2012/2013
"Mikel González 38,  D(C)",190,78,34,3060,2,1,10,-,0.3,80.7,1.6,-,7.02,Real Sociedad,2012/2013
"David Zurutuza 37,  M(CL)",186,79,14(7),1160,2,4,2,-,0.6,78.6,1.7,2,6.93,Real Sociedad,2012/2013
"Imanol Agirretxe 37,  FW",187,78,22(12),2049,13,5,2,-,2.3,68.3,1.6,2,6.93,Real Sociedad,2012/2013
"Iñigo Martínez 32,  D(C)",182,76,34,3060,4,-,9,-,0.6,79.8,1.6,2,6.93,Real Sociedad,2012/2013
"Markel Bergara 37,  M(C)",180,74,27(1),2364,-,-,7,1,0.3,86.3,1.5,1,6.85,Real Sociedad,2012/2013
"Gonzalo Castro 39,  AM(LR),FW",178,80,13(18),1324,7,4,3,-,1.7,79.7,0.3,2,6.82,Real Sociedad,2012/2013
"Claudio Bravo 40,  GK",184,80,31,2790,-,-,-,-,-,51.2,0.3,1,6.81,Real Sociedad,2012/2013
"Gorka Elustondo 36,  D(C),M(C)",184,79,5(3),440,1,-,2,-,0.9,80.5,0.9,1,6.67,Real Sociedad,2012/2013
"Liassine Cadamuro 36,  D(CL)",188,81,2(2),189,-,-,2,-,-,70.4,0.8,-,6.63,Real Sociedad,2012/2013
"Eñaut Zubikarai 40,  GK",185,84,7,630,-,-,-,-,-,60.9,0.1,-,6.57,Real Sociedad,2012/2013
"Rubén Pardo 31,  M(C)",181,69,10(15),1079,-,4,4,-,0.8,82.4,0.3,-,6.49,Real Sociedad,2012/2013
"Diego Ifrán 36,  FW",174,74,9(17),912,2,3,2,-,1.5,71.2,1.2,-,6.47,Real Sociedad,2012/2013
"Daniel Estrada 37,  D(R)",179,74,10(9),968,-,-,3,1,0.3,72.6,1.5,-,6.39,Real Sociedad,2012/2013
"Cote 34,  D(L)",182,74,2(9),236,-,-,2,-,0.5,83.7,0.1,-,6.34,Real Sociedad,2012/2013
"Ion Ansotegi 41,  D(C)",192,84,4(3),366,-,-,4,-,0.4,86.2,0.6,-,6.27,Real Sociedad,2012/2013
"Javi Ros 34,  Midfielder",173,68,0(6),67,-,-,-,-,-,82.5,0.2,-,6.14,Real Sociedad,2012/2013
"Roberto Soldado 38,  FW",180,74,33(2),2932,24,4,9,-,2.9,74.5,1.1,2,7.23,Valencia,2012/2013
"Éver Banega 35,  M(C)",176,78,22(7),1982,4,4,7,-,1.6,82.7,0.2,2,7.14,Valencia,2012/2013
"Dani Parejo 34,  M(C)",182,74,20(7),1967,1,3,10,-,0.9,84.9,1.2,-,7.06,Valencia,2012/2013
"Vicente Guaita 37,  GK",190,81,14,1260,-,-,1,-,-,56.3,0.8,1,7.02,Valencia,2012/2013
"Jonas 39,  AM(CLR),FW",181,73,30(5),2439,13,3,5,2,2.3,74.8,1.5,1,7.01,Valencia,2012/2013
"Ricardo Costa 42,  D(C)",183,80,25(1),2164,4,-,8,2,0.7,86.1,2.8,4,7,Valencia,2012/2013
"Andrés Guardado 37,  D(L),M(CL)",169,60,26(6),2364,1,3,6,-,0.9,85.8,0.9,3,6.99,Valencia,2012/2013
"Adil Rami 38,  D(C)",190,90,24(1),2081,-,2,5,1,0.8,82.6,2.5,2,6.97,Valencia,2012/2013
"David Albelda 46,  M(C)",181,77,16(2),1220,-,-,11,-,0.4,79.4,1.4,-,6.94,Valencia,2012/2013
"Alberto Costa 39,  M(C)",177,74,26(5),2272,1,6,7,1,2.4,81.6,0.7,2,6.92,Valencia,2012/2013
"Sofiane Féghouli 34,  M(CR)",177,75,23(4),2109,3,6,7,1,1.1,78.5,0.9,1,6.88,Valencia,2012/2013
"Aly Cissokho 36,  D(L),M(L)",181,75,18(7),1687,2,2,6,1,0.4,79.2,1.4,1,6.87,Valencia,2012/2013
"Jérémy Mathieu 40,  D(CL)",189,82,16(1),1423,1,-,4,-,0.5,79.3,1.7,1,6.85,Valencia,2012/2013
"Diego Alves 38,  GK",190,90,24,2160,-,-,-,-,-,51.4,0.4,2,6.81,Valencia,2012/2013
"Pablo Piatti 34,  M(CLR)",163,63,10(4),839,1,2,4,-,1.9,76.2,0.1,1,6.78,Valencia,2012/2013
"João Pereira 40,  D(R)",172,70,28(2),2505,-,3,9,-,0.1,83.4,0.3,-,6.78,Valencia,2012/2013
"Sergio Canales 33,  M(CLR)",176,65,7(6),578,2,2,1,-,1.2,79.6,0.1,-,6.76,Valencia,2012/2013
"Fernando Gago 37,  M(C)",178,73,11(2),904,-,-,3,-,1,81.9,1,-,6.74,Valencia,2012/2013
"Antonio Barragán 36,  D(CR),M(R)",182,76,9(5),921,-,-,4,-,0.4,80.4,0.9,-,6.67,Valencia,2012/2013
"Víctor Ruiz 35,  D(C)",184,95,17(9),1629,-,2,7,-,0.2,87,1.3,-,6.63,Valencia,2012/2013
